text_part,text_content
text_content,Scytale realized that somewhere in this recital the music had stopped. He found it disturbing that he could not place the instant when the baliset had fallen silent. 
text_content,"As though it were relevant to what he’d been recounting, Farok said: “Every gate is guarded. There’s no way into the Emperor’s fortress.” "
text_content,"“That’s its weakness,” Scytale said. "
text_content,"Farok stretched his neck upward, peering. "
text_content,"“There’s a way in,” Scytale explained. “The fact that most men—including, we may hope, the Emperor—believe otherwise … that’s to our advantage.” He rubbed his lips, feeling the strangeness of the visage he’d chosen. The musician’s silence bothered him. Did it mean Farok’s son was through transmitting? That had been the way of it, naturally: the message condensed and transmitted within the music. It had been impressed upon Scytale’s own neural system, there to be triggered at the proper moment by the distrans embedded in his adrenal cortex. If it was ended, he had become a container of unknown words. He was a vessel sloshing with data: every cell of the conspiracy here on Arrakis, every name, every contact phrase—all the vital information. "
text_content,"With this information, they could brave Arrakis, capture a sandworm, begin the culture of melange somewhere beyond Muad’Dib’s writ. They could break the monopoly as they broke Muad’Dib. They could do many things with this information. "
text_content,"“We have the woman here,” Farok said. “Do you wish to see her now?” "
text_content,"“I’ve seen her,” Scytale said. “I’ve studied her with care. Where is she?” "
text_content,Farok snapped his fingers. 
text_content,"The youth took up his rebec, drew the bow across it. Semuta music wailed from the strings. As though drawn by the sound, a young woman in a blue robe emerged from a doorway behind the musician. Narcotic dullness filled her eyes which were the total blue of the Ibad. She was a Fremen, addicted to the spice, and now caught by an offworld vice. Her awareness lay deep within the semuta, lost somewhere and riding the ecstasy of the music. "
text_content,"“Otheym’s daughter,” Farok said. “My son gave her the narcotic in the hope of winning a woman of the People for himself despite his blindness. As you can see, his victory is empty. Semuta has taken what he hoped to gain.” "
text_content,“Her father doesn’t know?” Scytale asked. 
text_content,"“She doesn’t even know,” Farok said. “My son supplies false memories with which she accounts to herself for her visits. She thinks herself in love with him. This is what her family believes. They are outraged because he is not a complete man, but they won’t interfere, of course.” "
text_content,The music trailed away to silence. 
text_content,"At a gesture from the musician, the young woman seated herself beside him, bent close to listen as he murmured to her. "
text_content,“What will you do with her?” Farok asked. 
text_content,"Once more, Scytale studied the courtyard. “Who else is in this house?” he asked. "
text_content,"“We are all here now,” Farok said. “You’ve not told me what you’ll do with the woman. It is my son who wishes to know.” "
text_content,"As though about to answer, Scytale extended his right arm. From the sleeve of his robe, a glistening needle darted, embedded itself in Farok’s neck. There was no outcry, no change of posture. Farok would be dead in a minute, but he sat unmoving, frozen by the dart’s poison. "
text_content,"Slowly, Scytale climbed to his feet, crossed to the blind musician. The youth was still murmuring to the young woman when the dart whipped into him. "
text_content,"Scytale took the young woman’s arm, urged her gently to her feet, shifted his own appearance before she looked at him. She came erect, focused on him. "
text_content,"“What is it, Farok?” she asked. "
text_content,"“My son is tired and must rest,” Scytale said. “Come. We’ll go out the back way.” "
text_content,"“We had such a nice talk,” she said. “I think I’ve convinced him to get Tleilaxu eyes. It’d make a man of him again.” "
text_content,"“Haven’t I said it many times?” Scytale asked, urging her into a rear chamber. "
text_content,"His voice, he noted with pride, matched his features precisely. It unmistakably was the voice of the old Fremen, who certainly was dead by this time. "
text_content,"Scytale sighed. It had been done with sympathy, he told himself, and the victims certainly had known their peril. Now, the young woman would have to be given her chance. </html> ‘Empires do not suffer emptiness of purpose at the time of their creation. It is when they have become established that aims are lost and replaced by vague ritual’. <h5 class=""bodytext-center-1""><strong>—Words of Muad’Dib by Princess Irulan</strong></h5> "
text_content,"It was going to be a bad session, this meeting of the Imperial Council, Alia realized. She sensed contention gathering force, storing up energy—the way Irulan refused to look at Chani, Stilgar’s nervous shuffling of papers, the scowls Paul directed at Korba the Qizara. "
text_content,She seated herself at the end of the golden council table so she could look out the balcony windows at the dusty light of the afternoon. 
text_content,"Korba, interrupted by her entrance, went on with something he’d been saying to Paul. “What I mean, m’Lord, is that there aren’t as many gods as once there were.” "
text_content,"Alia laughed, throwing her head back. The movement dropped the black hood of her aba robe. Her features lay exposed—blue-in-blue “spice eyes,” her mother’s oval face beneath a cap of bronze hair, small nose, mouth wide and generous. "
text_content,"Korba’s cheeks went almost the color of his orange robe. He glared at Alia, an angry gnome, bald and fuming. "
text_content,“Do you know what’s being said about your brother?” he demanded. 
text_content,"“I know what’s being said about your Qizarate,” Alia countered. “You’re not divines, you’re god’s spies.” "
text_content,"Korba glanced at Paul for support, said: “We are sent by the writ of Muad’Dib, that He shall know the truth of His people and they shall know the truth of Him.” "
text_content,"“Spies,” Alia said. "
text_content,Korba pursed his lips in injured silence. 
text_content,"Paul looked at his sister, wondering why she provoked Korba. Abruptly, he saw that Alia had passed into womanhood, beautiful with the first blazing innocence of youth. He found himself surprised that he hadn’t noticed it until this moment. She was fifteen—almost sixteen, a Reverend Mother without motherhood, virgin priestess, object of fearful veneration for the superstitious masses—Alia of the Knife. "
text_content,"“This is not the time or place for your sister’s levity,” Irulan said. "
text_content,"Paul ignored her, nodded to Korba. “The square’s full of pilgrims. Go out and lead their prayer.” "
text_content,"“But they expect ‘you’, m’Lord,” Korba said. "
text_content,"“Put on your turban,” Paul said. “They’ll never know at this distance.” "
text_content,"Irulan smothered irritation at being ignored, watched Korba arise to obey. She’d had the the sudden disquieting thought that Edric might not hide her actions from Alia. ‘What do we really know of the sister?’ she wondered. "
text_content,"Chani, hands tightly clasped in her lap, glanced across the table at Stilgar, her uncle, Paul’s Minister of State. Did the old Fremen Naib ever long for the simpler life of his desert sietch? she wondered. Stilgar’s black hair, she noted, had begun to gray at the edges, but his eyes beneath heavy brows remained far-seeing. It was the eagle stare of the wild, and his beard still carried the catchtube indentation of life in a stillsuit. "
text_content,"Made nervous by Chani’s attention, Stilgar looked around the Council Chamber. His gaze fell on the balcony window and Korba standing outside. Korba raised outstretched arms for the benediction and a trick of the afternoon sun cast a red halo onto the window behind him. For a moment, Stilgar saw the Court Qizara as a figure crucified on a fiery wheel. Korba lowered his arms, destroyed the illusion, but Stilgar remained shaken by it. His thoughts went in angry frustration to the fawning supplicants waiting in the Audience Hall, and to the hateful pomp which surrounded Muad’Dib’s throne. "
text_content,"Convening with the Emperor, one hoped for a fault in him, to find mistakes, Stilgar thought. He felt this might be sacrilege, but wanted it anyway. "
text_content,"Distant crowd murmuring entered the chamber as Korba returned. The balcony door thumped into its seals behind him, shutting off the sound. "
text_content,"Paul’s gaze followed the Qizara. Korba took his seat at Paul’s left, dark features composed, eyes glazed by fanaticism. He’d enjoyed that moment of religious power. "
text_content,"“The spirit presence has been invoked,” he said. "
text_content,"“Thank the lord for that,” Alia said. "
text_content,Korba’s lips went white. 
text_content,"Again, Paul studied his sister, wondered at her motives. Her innocence masked deception, he told himself. She’d come out of the same Bene Gesserit breeding program as he had. What had the Kwisatz Haderach genetics produced in her? There was always that mysterious difference: she’d been an embryo in the womb when her mother had survived the raw melange poison. Mother and unborn daughter had become Reverend Mothers simultaneously. But simultaneity didn’t carry identity. "
text_content,"Of the experience, Alia said that in one terrifying instant she had awakened to consciousness, her memory absorbing the uncounted other-lives which her mother was assimilating. "
text_content,"“I became my mother and all the others,” she said. “I was unformed, unborn, but I became an old woman then and there.” "
text_content,"Sensing his thoughts on her, Alia smiled at Paul. His expression softened. ‘How could anyone react to Korba with other than cynical humor?’ he asked himself. ‘What is more ridiculous than a Death Commando transformed into a priest?’ "
text_content,"Stilgar tapped his papers. “If my liege permits,” he said. “These are matters urgent and dire.” "
text_content,“The Tupile Treaty?” Paul asked. 
text_content,"“The Guild maintains that we must sign this treaty without knowing the precise location of the Tupile Entente,” Stilgar said. “They’ve some support from Landsraad delegates.” "
text_content,“What pressures have you brought to bear?” Irulan asked. 
text_content,"“Those pressures which my Emperor has designated for this enterprise,” Stilgar said. The stiff formality of his reply contained all his disapproval of the Princess Consort. "
text_content,"“My Lord and husband,” Irulan said, turning to Paul, forcing him to acknowledge her. "
text_content,"‘Emphasizing the titular difference in front of Chani’, Paul thought, ‘is a weakness’. In such moments, he shared Stilgar’s dislike for Irulan, but sympathy tempered his emotions. What was Irulan but a Bene Gesserit pawn? "
text_content,“Yes?” Paul said. 
text_content,Irulan stared at him. “If you withheld their melange ….” 
text_content,Chani shook her head in dissent. 
text_content,"“We tread with caution,” Paul said. “Tupile remains the place of sanctuary for defeated Great Houses. It symbolizes a last resort, a final place of safety for all our subjects. Exposing the sanctuary makes it vulnerable.” "
text_content,"“If they can hide people they can hide other things,” Stilgar rumbled. “An army, perhaps, or the beginnings of melange culture which—” "
text_content,"“You don’t back people into a corner,” Alia said. “Not if you want them to remain peaceful.” Ruefully, she saw that she’d been drawn into the contention which she’d foreseen. "
text_content,"“So we’ve spent ten years negotiating for nothing,” Irulan said. "
text_content,"“None of my brother’s actions is for nothing,” Alia said. "
text_content,"Irulan picked up a scribe, gripped it with white-knuckled intensity. Paul saw her marshal emotional control in the Bene Gesserit way: the penetrating inward stare, deep breathing. He could almost hear her repeating the litany. Presently, she said: “What have we gained?” "
text_content,"“We’ve kept the Guild off balance,” Chani said. "
text_content,"“We want to avoid a showdown confrontation with our enemies,” Alia said. “We have no special desire to kill them. There’s enough butchery going on under the Atreides banner.” "
text_content,"‘She feels it, too’, Paul thought. Strange, what a sense of compelling responsibility they both felt for that brawling, idolatrous universe with its ecstasies of tranquility and wild motion. ‘Must we protect them from themselves?’ he wondered. ‘They play with nothingness every moment—empty lives, empty words. They ask too much of me’. His throat felt tight and full. How many moments would he lose? What sons? What dreams? Was it worth the price his vision had revealed? Who would ask the living of some far distant future, who would say to them: “But for Muad’Dib, you would not be here.” "
text_content,"“Denying them their melange would solve nothing,” Chani said. “So the Guild’s navigators would lose their ability to see into timespace. Your Sisters of the Bene Gesserit would lose their truthsense. Some people might die before their time. Communication would break down. Who could be blamed?” "
text_content,"“They wouldn’t let it come to that,” Irulan said. "
text_content,"“Wouldn’t they?” Chani asked. “Why not? Who could blame the Guild? They’d be helpless, demonstrably so.” "
text_content,"“We’ll sign the treaty as it stands,” Paul said. "
text_content,"“M’Lord,” Stilgar said, concentrating on his hands, “there is a question in our minds.” "
text_content,“Yes?” Paul gave the old Fremen his full attention. 
text_content,"“You have certain … powers,” Stilgar said. “Can you not locate the Entente despite the Guild?” "
text_content,‘Powers!’ Paul thought. Stilgar couldn’t just say: ‘“You’re prescient. Can’t you trace a path in the future that leads to Tupile?”’ 
text_content,"Paul looked at the golden surface of the table. Always the same problem: How could he express the limits of the inexpressible? Should he speak of fragmentation, the natural destiny of all power? How could someone who’d never experienced the spice change of prescience conceive an awareness containing no localized spacetime, no personal image-vector nor associated sensory captives? "
text_content,"He looked at Alia, found her attention on Irulan. Alia sensed his movement, glanced at him, nodded toward Irulan. Ahhh, yes: any answer they gave would find its way into one of Irulan’s special reports to the Bene Gesserit. They never gave up seeking an answer to their Kwisatz Haderach. "
text_content,"Stilgar, though, deserved an answer of some kind. For that matter, so did Irulan. "
text_content,"“The uninitiated try to conceive of prescience as obeying a ‘Natural Law’,” Paul said. He steepled his hands in front of him. “But it’d be just as correct to say it’s heaven speaking to us, that being able to read the future is a harmonious act of man’s being. In other words, prediction is a natural consequence in the wave of the present. It wears the guise of nature, you see. But such powers cannot be used from an attitude that prestates aims and purposes. Does a chip caught in a wave say where it’s going? There’s no cause and effect in the oracle. Causes become occasions or convections and confluences, places where the currents meet. Accepting prescience, you fill your being with concepts repugnant to the intellect. Your intellectual consciousness, therefore, rejects them. In rejecting, intellect becomes a part of the processes, and is subjugated.” "
text_content,“You cannot do it?” Stilgar asked. 
text_content,"“Were I to seek Tupile with prescience,” Paul said, speaking directly to Irulan, “this might hide Tupile.” "
text_content,“Chaos!” Irulan protested. “It has no … no … consistency.” 
text_content,"“I did say it obeys no Natural Law,” Paul said. "
text_content,“Then there are limits to what you can see or do with your powers?” Irulan asked. 
text_content,"Before Paul could answer, Alia said: “Dear Irulan, prescience has no limits. Not consistent? Consistency isn’t a necessary aspect of the universe.” "
text_content,“But he said …” 
text_content,“How can my brother give you explicit information about the limits of something which has no limits? The boundaries escape the intellect.” 
text_content,"‘That was a nasty thing for Alia to do’, Paul thought. It would alarm Irulan, who had such a careful consciousness, so dependent upon values derived from precise limits. His gaze went to Korba, who sat in a pose of religious reverie—‘listening with the soul’. How could the Qizarate use this exchange? More religious mystery? Something to evoke awe? No doubt. "
text_content,“Then you’ll sign the treaty in its present form?” Stilgar asked. 
text_content,"Paul smiled. The issue of the oracle, by Stilgar’s judgment, had been closed. Stilgar aimed only at victory, not at discovering truth. Peace, justice and a sound coinage—these anchored Stilgar’s universe. He wanted something visible and real—a signature on a treaty. "
text_content,"“I’ll sign it,” Paul said. "
text_content,"Stilgar took up a fresh folder. “The latest communication from our field commanders in Sector Ixian speaks of agitation for a constitution.” The old Fremen glanced at Chani, who shrugged. "
text_content,"Irulan, who had closed her eyes and put both hands to her forehead in mnemonic impressment, opened her eyes, studied Paul intently. "
text_content,"“The Ixian Confederacy offers submission,” Stilgar said, “but their negotiators question the amount of the Imperial Tax which they—” "
text_content,"“They want a legal limit to my Imperial will,” Paul said. “Who would govern me, the Landsraad or CHOAM?” "
text_content,"Stilgar removed from the folder a note on ‘instroy’ paper. “One of our agents sent this memorandum from a caucus of the CHOAM minority.” He read the cipher in a flat voice: “The Throne must be stopped in its attempt at a power monopoly. We must tell the truth about the Atreides, how he maneuvers behind the triple sham of Landsraad legislation, religious sanction and bureaucratic efficiency.” He pushed the note back into the folder. "
text_content,"“A constitution,” Chani murmured. "
text_content,"Paul glanced at her, back to Stilgar. ‘Thus the Jihad falters’, Paul thought, ‘but not soon enough to save me’. The thought produced emotional tensions. He remembered his earliest visions of the Jihad-to-be, the terror and revulsion he’d experienced. Now, of course, he knew visions of greater terrors. He had lived with the real violence. He had seen his Fremen, charged with mystical strength, sweep all before them in the religious war. The Jihad gained a new perspective. It was finite, of course, a brief spasm when measured against eternity, but beyond lay horrors to overshadow anything in the past. "
text_content,"‘All in my name’, Paul thought. "
text_content,"“Perhaps they could be given the ‘form’ of a constitution,” Chani suggested. “It needn’t be actual.” "
text_content,"“Deceit ‘is’ a tool of statecraft,” Irulan agreed. "
text_content,"“There are limits to power, as those who put their hopes in a constitution always discover,” Paul said. "
text_content,Korba straightened from his reverent pose. “M’Lord?” 
text_content,"“Yes?” And Paul thought, ‘Here now! Here’s one who may harbor secret sympathies for an imagined rule of Law’. "
text_content,"“We could begin with a religious constitution,” Korba said, “something for the faithful who—” "
text_content,"“No!” Paul snapped. “We will make this an Order in Council. Are you recording this, Irulan?” "
text_content,"“Yes, m’Lord,” Irulan said, voice frigid with dislike for the menial role he forced upon her. "
text_content,"“Constitutions become the ultimate tyranny,” Paul said. “They’re organized power on such a scale as to be overwhelming. The constitution is social power mobilized and it has no conscience. It can crush the highest and the lowest, removing all dignity and individuality. It has an unstable balance point and no limitations. I, however, have limitations. In my desire to provide an ultimate protection for my people, I forbid a constitution. Order in Council, this date, etcetera, etcetera.” "
text_content,"“What of the Ixian concern about the tax, m’Lord?” Stilgar asked. "
text_content,"Paul forced his attention away from the brooding, angry look on Korba’s face, said: “You’ve a proposal, Stil?” "
text_content,"“We must have control of taxes, Sire.” "
text_content,"“Our price to the Guild for my signature on the Tupile Treaty,” Paul said, “is the submission of the Ixian Confederacy to our tax. The Confederacy cannot trade without Guild transport. They’ll pay.” "
text_content,"“Very good, m’Lord.” Stilgar produced another folder, cleared his throat. “The Qizarate’s report on Salusa Secundus. Irulan’s father has been putting his legions through landing maneuvers.” "
text_content,Irulan found something of interest in the palm of her left hand. A pulse throbbed at her neck. 
text_content,"“Irulan,” Paul asked, “do you persist in arguing that your father’s one legion is nothing more than a toy?” "
text_content,“What could he do with only one legion?” she asked. She stared at him out of slitted eyes. 
text_content,"“He could get himself killed,” Chani said. "
text_content,Paul nodded. “And I’d be blamed.” 
text_content,"“I know a few commanders in the Jihad,” Alia said, “who’d pounce if they learned of this.” "
text_content,“But it’s only his police force!” Irulan protested. 
text_content,"“Then they have no need for landing manuevers,” Paul said. “I suggest that your next little note to your father contain a frank and direct discussion of my views about his delicate position.” "
text_content,"She lowered her gaze. “Yes, m’Lord. I hope that will be the end of it. My father would make a good martyr.” "
text_content,"“Mmmmmm,” Paul said. “My sister wouldn’t send a message to those commanders she mentioned unless I ordered it.” "
text_content,"“An attack on my father carries dangers other than the obvious military ones,” Irulan said. “People are beginning to look back on his reign with a certain nostalgia.” "
text_content,"“You’ll go too far one day,” Chani said in her deadly serious Fremen voice. "
text_content,“Enough!” Paul ordered. 
text_content,"He weighed Irulan’s revelation about public nostalgia—ah, now! that’d carried a note of truth. Once more, Irulan had proved her worth. "
text_content,"“The Bene Gesserit send a formal supplication,” Stilgar said, presenting another folder. “They wish to consult you about the preservation of your bloodline.” "
text_content,Chani glanced sideways at the folder as though it contained a deadly device. 
text_content,"“Send the Sisterhood the usual excuses,” Paul said. "
text_content,“Must we?” Irulan demanded. 
text_content,"“Perhaps … this is the time to discuss it,” Chani said. "
text_content,Paul shook his head sharply. They couldn’t know that this was part of the price he had not yet decided to pay. 
text_content,"But Chani wasn’t to be stopped. “I have been to the prayer wall of Sietch Tabr where I was born,” she said. “I have submitted to doctors. I have knelt in the desert and sent my thoughts into the depths where dwells Shai-hulud. Yet”—she shrugged—“nothing avails.” "
text_content,"‘Science and superstition, all have failed her’, Paul thought. ‘Do I fail her, too, by not telling her what bearing an heir to House Atreides will precipitate?’ He looked up to find an expression of pity in Alia’s eyes. The idea of pity from his sister repelled him. Had she, too, seen that terrifying future? "
text_content,"“My Lord must know the dangers to his realm when he has no heir,” Irulan said, using her Bene Gesserit powers of voice with an oily persuasiveness. “These things are naturally difficult to discuss, but they must be brought into the open. An Emperor is more than a man. His figure leads the realm. Should he die without an heir, civil strife must follow. As you love your people, you cannot leave them thus?” "
text_content,"Paul pushed himself away from the table, strode to the balcony windows. A wind was flattening the smoke of the city’s fires out there. The sky presented a darkening silver-blue softened by the evening fall of dust from the Shield Wall. He stared southward at the escarpment which protected his northern lands from the coriolis wind, and he wondered why his own peace of mind could find no such shield. "
text_content,"The Council sat silently waiting behind him, aware of how close to rage he was. "
text_content,Paul sensed time rushing upon him. He tried to force himself into a tranquility of many balances where he might shape a new future. 
text_content,"‘Disengage … disengage … disengage’, he thought. What would happen if he took Chani, just picked up and left with her, sought sanctuary on Tupile? His name would remain behind. The Jihad would find new and more terrible centers upon which to turn. He’d be blamed for that, too. He felt suddenly fearful that in reaching for any new thing he might let fall what was most precious, that even the slightest noise from him might send the universe crashing back, receding until he never could recapture any piece of it. "
text_content,"Below him, the square had become the setting for a band of pilgrims in the green and white of the hajj. They wended their way like a disjointed snake behind a striding Arrakeen guide. They reminded Paul that his reception hall would be packed with supplicants by now. Pilgrims! Their exercise in homelessness had become a disgusting source of wealth for his Imperium. The hajj filled the spaceways with religious tramps. They came and they came and they came. "
text_content,‘How did I set this in motion?’ he asked himself. 
text_content,"It had, of course, set itself in motion. It was in the genes which might labor for centuries to achieve this brief spasm. "
text_content,"Driven by that deepest religious instinct, the people came, seeking their resurrection. The pilgrimage ended here—“Arrakis, the place of rebirth, the place to die.” "
text_content,Snide old Fremen said he wanted the pilgrims for their water. 
text_content,"What was it the pilgrims really sought? Paul wondered. They said they came to a holy place. But they must know the universe contained no Eden-source, no Tupile for the soul. They called Arrakis the place of the unknown where all mysteries were explained. This was a link between their universe and the next. And the frightening thing was that they appeared to go away satisfied. "
text_content,‘What do they find here?’ Paul asked himself. 
text_content,"Often in their religious ecstasy, they filled the streets with screeching like some odd aviary. In fact, the Fremen called them “passage birds.” And the few who died here were “winged souls.” "
text_content,"With a sigh, Paul thought how each new planet his legions subjugated opened new sources of pilgrims. They came out of gratitude for “the peace of Muad’Dib.” "
text_content,"‘Everywhere there is peace’, Paul thought. ‘Everywhere … except in the heart of Muad’Dib’. "
text_content,"He felt that some element of himself lay immersed in frosty hoar-darkness without end. His prescient power had tampered with the image of the universe held by all mankind. He had shaken the safe cosmos and replaced security with his Jihad. He had out-fought and out-thought and out-predicted the universe of men, but a certainty filled him that this universe still eluded him. "
text_content,"This planet beneath him which he had commanded be remade from desert into a water-rich paradise, it was alive. It had a pulse as dynamic as that of any human. It fought him, resisted, slipped away from his commands … "
text_content,"A hand crept into Paul’s. He looked down to see Chani peering up at him, concern in her eyes. Those eyes drank him, and she whispered: “Please, love, do not battle with your ruh-self.” An outpouring of emotion swept upward from her hand, buoyed him. "
text_content,"“Sihaya,” he whispered. "
text_content,"“We must go to the desert soon,” she said in a low voice. "
text_content,"He squeezed her hand, released it, returned to the table where he remained standing. "
text_content,Chani took her seat. 
text_content,"Irulan stared at the papers in front of Stilgar, her mouth a tight line. "
text_content,"“Irulan proposes herself as mother of the Imperial heir,” Paul said. He glanced at Chani, back to Irulan, who refused to meet his gaze. “We all know she holds no love for me.” "
text_content,Irulan went very still. 
text_content,"“I know the political arguments,” Paul said. “It’s the human arguments which concern me. I think if the Princess Consort were not bound by the commands of the Bene Gesserit, if she did not seek this out of desires for personal power, my reaction would be very different. As matters stand, though, I reject this proposal.” "
text_content,"Irulan took a deep, shaky breath. "
text_content,"Paul, resuming his seat, thought he had never seen her under such poor control. Leaning toward her, he said: “Irulan, I am truly sorry.” "
text_content,"She lifted her chin, a look of pure fury in her eyes. “I don’t want your pity!” she hissed. And turning to Stilgar: “Is there more that’s urgent and dire?” "
text_content,"Holding his gaze firmly on Paul, Stilgar said: “One more matter, m’Lord. The Guild again proposes a formal embassy here on Arrakis.” "
text_content,"“One of the deep-space kind?” Korba asked, his voice full of fanatic loathing. "
text_content,"“Presumably,” Stilgar said. "
text_content,"“A matter to be considered with the utmost care, m’Lord,” Korba warned. “The Council of Naibs would not like it, an actual Guildsman here on Arrakis. They contaminate the very ground they touch.” "
text_content,"“They live in tanks and don’t touch the ground,” Paul said, letting his voice reveal irritation. "
text_content,"“The Naibs might take matters into their own hands, m’Lord,” Korba said. "
text_content,Paul glared at him. 
text_content,"“They are Fremen, after all, m’Lord,” Korba insisted. “We well remember how the Guild brought those who oppressed us. We have not forgotten the way they blackmailed a spice ransom from us to keep our secrets from our enemies. They drained us of every—” "
text_content,“Enough!” Paul snapped. “Do you think ‘I’ have forgotten?” 
text_content,"As though he had just awakened to the import of his own words, Korba stuttered unintelligibly, then: “M’Lord, forgive me. I did not mean to imply you are not a Fremen. I did not …” "
text_content,"“They’ll send a Steersman,” Paul said. “It isn’t likely a Steersman would come here if he could see danger in it.” "
text_content,"Her mouth dry with sudden fear, Irulan said: “You’ve … ‘seen’ a Steersman come here?” "
text_content,"“Of course I haven’t ‘seen’ a Steersman,” Paul said, mimicking her tone. “But I can see where one’s been and where one’s going. Let them send us a Steersman. Perhaps I have a use for such a one.” "
text_content,"“So ordered,” Stilgar said. "
text_content,"And Irulan, hiding a smile behind her hand, thought: ‘It’s true then. Our Emperor cannot see a Steersman. They are mutually blind. The conspiracy is hidden’. </html> <h5 class=""center"">‘“Once more the drama begins.”’</h5> <h5 class=""bodytext-center-1""><strong>—The Emperor Paul Muad’Dib on his ascension to the Lion Throne</strong></h5> "
text_content,Alia peered down from her spy window into the great reception hall to watch the advance of the Guild entourage. 
text_content,"The sharply silver light of noon poured through clerestory windows onto a floor worked in green, blue and egg-shell tiles to simulate a bayou with water plants and, here and there, a splash of exotic color to indicate bird or animal. "
text_content,"Guildsmen moved across the tile pattern like hunters stalking their prey in a strange jungle. They formed a moving design of gray robes, black robes, orange robes—all arrayed in a deceptively random way around the transparent tank where the Steersman-Ambassador swam in his orange gas. The tank slid on its supporting field, towed by two gray-robed attendants, like a rectangular ship being warped into its dock. "
text_content,"Directly beneath her, Paul sat on the Lion Throne on its raised dais. He wore the new formal crown with its fish and fist emblems. The jeweled golden robes of state covered his body. The shimmering of a personal shield surrounded him. Two wings of bodyguards fanned out on both sides along the dais and down the steps. Stilgar stood two steps below Paul’s right hand in a white robe with a yellow rope for a belt. "
text_content,"Sibling empathy told her that Paul seethed with the same agitation she was experiencing, although she doubted another could detect it. His attention remained on an orange-robed attendant whose blindly staring metal eyes looked neither to right nor to left. This attendant walked at the right front corner of the Ambassador’s troupe like a military outrider. A rather flat face beneath curly black hair, such of his figure as could be seen beneath the orange robe, every gesture shouted a familiar identity. "
text_content,It was Duncan Idaho. 
text_content,"It could not be Duncan Idaho, yet it was. "
text_content,"Captive memories absorbed in the womb during the moment of her mother’s spice change identified this man for Alia by a rihani decipherment which cut through all camouflage. Paul was seeing him, she knew, out of countless personal experiences, out of gratitudes and youthful sharing. "
text_content,It was Duncan. 
text_content,"Alia shuddered. There could be only one answer: this was a Tleilaxu ghola, a being reconstructed from the dead flesh of the original. That original had perished saving Paul. This could only be a product of the axolotl tanks. "
text_content,The ghola walked with the cock-footed alertness of a master swordsman. He came to a halt as the Ambassador’s tank glided to a stop ten paces from the steps of the dais. 
text_content,"In the Bene Gesserit way she could not escape, Alia read Paul’s disquiet. He no longer looked at the figure out of his past. Not looking, his whole being stared. Muscles strained against restrictions as he nodded to the Guild Ambassador, said: “I am told your name is Edric. We welcome you to our Court in the hope this will bring new understanding between us.” "
text_content,"The Steersman assumed a sybaritic reclining pose in his orange gas, popped a melange capsule into his mouth before meeting Paul’s gaze. The tiny transducer orbiting a corner of the Guildsman’s tank reproduced a coughing sound, then the rasping, uninvolved voice: “I abase myself before my Emperor and beg leave to present my credentials and offer a small gift.” "
text_content,"An aide passed a scroll up to Stilgar, who studied it, scowling, then nodded to Paul. Both Stilgar and Paul turned then toward the ghola standing patiently below the dais. "
text_content,"“Indeed my Emperor has discerned the gift,” Edric said. "
text_content,"“We are pleased to accept your credentials,” Paul said. “Explain the gift.” "
text_content,"Edric rolled in the tank, bringing his attention to bear on the ghola. “This is a man called Hayt,” he said, spelling the name. “According to our investigators, he has a most curious history. He was killed here on Arrakis … a grievous head-wound which required many months of regrowth. The body was sold to the Bene Tleilax as that of a master swordsman, an adept of the Ginaz School. It came to our attention that this must be Duncan Idaho, the trusted retainer of your household. We bought him as a gift befitting an Emperor.” Edric peered up at Paul. “Is it not Idaho, Sire?” "
text_content,Restraint and caution gripped Paul’s voice. “He has the aspect of Idaho.” 
text_content,‘Does Paul see something I don’t?’ Alia wondered. ‘No! It’s Duncan!’ 
text_content,"The man called Hayt stood impassively, metal eyes fixed straight ahead, body relaxed. No sign escaped him to indicate he knew himself to be the object of discussion. "
text_content,"“According to our best knowledge, it’s Idaho,” Edric said. "
text_content,"“He’s called Hayt now,” Paul said. “A curious name.” "
text_content,"“Sire, there’s no divining how or why the Tleilaxu bestow names,” Edric said. “But names can be changed. The Tleilaxu name is of little importance.” "
text_content,"‘This is a Tleilaxu thing’, Paul thought. ‘There’s the problem’. The Bene Tleilax held little attachment to phenomenal nature. Good and evil carried strange meanings in their philosophy. What might they have incorporated in Idaho’s flesh—out of design or whim? "
text_content,"Paul glanced at Stilgar, noted the Fremen’s superstitious awe. It was an emotion echoed all through his Fremen guard. Stilgar’s mind would be speculating about the loathsome habits of Guildsmen, of Tleilaxu and of gholas. "
text_content,"Turning toward the ghola, Paul said; “Hayt, is that your only name?” "
text_content,"A serene smile spread over the ghola’s dark features. The metal eyes lifted, centered on Paul, but maintained their mechanical stare. “That is how I am called, my Lord: Hayt.” "
text_content,"In her dark spy hole, Alia trembled. It was Idaho’s voice, a quality of sound so precise she sensed its imprint upon her cells. "
text_content,"“May it please my Lord,” the ghola added, “if I say his voice gives me pleasure. This is a sign, say the Bene Tleilax, that I have heard the voice … before.” "
text_content,"“But you don’t know this for sure,” Paul said. "
text_content,"“I know nothing of my past for sure, my Lord. It was explained that I can have no memory of my former life. All that remains from before is the pattern set by the genes. There are, however, niches into which once-familiar things may fit. There are voices, places, foods, faces, sounds, actions—a sword in my hand, the controls of a ’thopter …” "
text_content,"Noting how intently the Guildsmen watched this exchange, Paul asked: “Do you understand that you’re a gift?” "
